categoria,split,tipo,imagen,estado,x0,y0,x1,y1,sam_x0,sam_y0,sam_x1,sam_y1,t_sam_ms
transistor,train,good,064.png,ROI_OK,270,131,742,603,303,161,711,574,8001.9
transistor,train,good,065.png,ROI_OK,235,108,713,586,266,139,683,557,8238.9
transistor,train,good,066.png,ROI_OK,269,77,741,549,301,107,710,520,8006.8
transistor,train,good,067.png,ROI_OK,272,36,757,521,303,68,727,489,8007.3
transistor,train,good,068.png,ROI_OK,278,156,766,644,312,187,732,614,8233.8
transistor,train,good,069.png,ROI_OK,278,174,755,651,311,204,723,621,8128.6
transistor,train,good,070.png,ROI_OK,274,122,753,601,310,152,718,571,8237.7
transistor,train,good,071.png,ROI_OK,268,166,746,644,302,197,713,615,8193.4
transistor,train,good,072.png,ROI_OK,329,105,799,575,360,135,769,546,8089.9
transistor,train,good,073.png,ROI_OK,248,50,742,544,282,81,709,513,8509.2
transistor,train,good,074.png,ROI_OK,260,57,748,545,298,88,710,515,8592.0
transistor,train,good,075.png,ROI_OK,267,104,752,589,298,136,722,557,8101.3
transistor,train,good,076.png,ROI_OK,269,67,754,552,306,98,718,522,8703.5
transistor,train,good,077.png,ROI_OK,290,40,766,516,323,70,733,486,8018.3
transistor,train,good,078.png,ROI_OK,288,94,767,573,320,125,735,544,8376.0
transistor,train,good,079.png,ROI_OK,262,68,736,542,292,99,707,511,8136.1
transistor,train,good,080.png,ROI_OK,270,65,741,536,304,95,708,507,8129.3
transistor,train,good,081.png,ROI_OK,243,88,737,582,284,119,697,551,8455.8
transistor,train,good,082.png,ROI_OK,269,107,753,591,300,140,723,559,8143.7
transistor,train,good,083.png,ROI_OK,256,78,730,552,289,108,697,523,8226.7
transistor,train,good,084.png,ROI_OK,301,62,782,543,334,93,750,514,8239.2
transistor,train,good,085.png,ROI_OK,290,76,782,568,321,110,751,535,8168.4
transistor,train,good,086.png,ROI_OK,276,98,758,580,308,128,726,550,8133.0
transistor,train,good,087.png,ROI_OK,253,137,741,625,289,168,706,595,8019.9
transistor,train,good,088.png,ROI_OK,249,68,737,556,280,102,707,522,8278.5
transistor,train,good,089.png,ROI_OK,265,104,753,592,296,136,723,562,8134.7
transistor,train,good,090.png,ROI_OK,272,123,745,596,304,153,715,567,8060.1
transistor,train,good,091.png,ROI_OK,276,90,757,571,314,121,721,542,8216.7
transistor,train,good,092.png,ROI_OK,287,140,765,618,319,170,734,588,8060.0
transistor,train,good,093.png,ROI_OK,262,130,739,607,295,161,707,578,7969.6
transistor,train,good,094.png,ROI_OK,287,100,756,569,320,130,724,540,8169.0
transistor,train,good,095.png,ROI_OK,270,62,749,541,305,93,714,512,8343.2
transistor,train,good,096.png,ROI_OK,299,146,767,614,329,176,738,585,8108.6
transistor,train,good,097.png,ROI_OK,229,130,735,636,261,167,704,601,8227.4
transistor,train,good,098.png,ROI_OK,260,79,734,553,294,109,700,524,8087.0
transistor,train,good,099.png,ROI_OK,323,162,803,642,354,193,773,613,8263.4
transistor,train,good,100.png,ROI_OK,296,90,774,568,327,121,743,539,8020.1
transistor,train,good,101.png,ROI_OK,280,153,781,654,319,185,742,623,8294.5
transistor,train,good,102.png,ROI_OK,306,110,785,589,337,141,755,560,8252.2
transistor,train,good,103.png,ROI_OK,278,128,755,605,311,159,724,576,8310.1
transistor,train,good,104.png,ROI_OK,289,62,808,581,322,112,776,531,8106.5
transistor,train,good,105.png,ROI_OK,299,173,768,642,330,203,738,613,8080.4
transistor,train,good,106.png,ROI_OK,293,57,813,577,326,107,781,528,8188.1
transistor,train,good,107.png,ROI_OK,288,78,765,555,320,109,733,526,8224.2
transistor,train,good,108.png,ROI_OK,262,100,742,580,295,130,709,550,8184.4
transistor,train,good,109.png,ROI_OK,291,85,777,571,323,116,746,541,8470.1
transistor,train,good,110.png,ROI_OK,253,54,741,542,284,86,711,510,8037.5
transistor,train,good,111.png,ROI_OK,274,56,759,541,312,87,721,511,8364.1
transistor,train,good,112.png,ROI_OK,271,102,743,574,305,132,710,545,8197.6
transistor,train,good,113.png,ROI_OK,262,38,739,515,293,68,709,485,8028.1
transistor,train,good,114.png,ROI_OK,297,158,774,635,329,188,743,605,8415.6
transistor,train,good,115.png,ROI_OK,294,70,786,562,326,104,756,528,8227.8
transistor,train,good,116.png,ROI_OK,263,75,749,561,295,106,718,531,8261.2
transistor,train,good,117.png,ROI_OK,250,86,731,567,286,116,696,537,8265.1
transistor,train,good,118.png,ROI_OK,272,82,746,556,305,112,713,527,7944.9
transistor,train,good,119.png,ROI_OK,300,140,782,622,330,172,752,590,8210.2
transistor,train,good,120.png,ROI_OK,262,62,759,559,293,95,728,526,8099.0
transistor,train,good,121.png,ROI_OK,263,74,747,558,294,105,717,527,8275.9
transistor,train,good,122.png,ROI_OK,282,72,753,543,315,102,722,514,8271.2
transistor,train,good,123.png,ROI_OK,274,112,750,588,307,142,719,558,8116.1
transistor,train,good,124.png,ROI_OK,278,88,751,561,308,120,722,531,8180.4
transistor,train,good,125.png,ROI_OK,303,128,775,600,333,158,746,571,8093.5
transistor,train,good,126.png,ROI_OK,257,112,749,604,289,144,718,574,8034.5
transistor,train,good,127.png,ROI_OK,310,138,779,607,340,168,749,578,8080.8
transistor,train,good,128.png,ROI_OK,250,123,752,625,289,155,713,594,8141.2
transistor,train,good,129.png,ROI_OK,284,144,765,625,321,175,730,596,8163.3
transistor,train,good,130.png,ROI_OK,248,168,741,661,289,200,702,631,8282.1
transistor,train,good,131.png,ROI_OK,267,80,755,568,298,114,725,534,7959.7
transistor,train,good,132.png,ROI_OK,248,97,740,589,280,134,710,553,8270.5
transistor,train,good,133.png,ROI_OK,266,146,744,624,298,177,712,595,7978.4
transistor,train,good,134.png,ROI_OK,278,72,758,552,308,107,728,518,8223.2
transistor,train,good,135.png,ROI_OK,284,95,768,579,315,129,738,546,8054.0
transistor,train,good,136.png,ROI_OK,269,164,754,649,300,196,724,618,7894.7
transistor,train,good,137.png,ROI_OK,240,158,722,640,271,189,691,611,8338.9
transistor,train,good,138.png,ROI_OK,281,98,751,568,313,128,720,539,8143.0
transistor,train,good,139.png,ROI_OK,264,106,745,587,294,140,715,555,8137.6
transistor,train,good,140.png,ROI_OK,274,124,750,600,309,155,715,571,7987.6
transistor,train,good,141.png,ROI_OK,276,84,754,562,312,114,720,532,8048.4
transistor,train,good,142.png,ROI_OK,286,81,773,568,323,112,737,538,8409.4
transistor,train,good,143.png,ROI_OK,302,84,781,563,337,115,747,534,8078.1
transistor,train,good,144.png,ROI_OK,284,91,764,571,314,123,734,540,8097.6
transistor,train,good,145.png,ROI_OK,270,106,750,586,304,137,718,557,8208.2
transistor,train,good,146.png,ROI_OK,258,120,739,601,289,151,710,572,7923.8
transistor,train,good,147.png,ROI_OK,294,106,770,582,328,136,737,552,8310.2
transistor,train,good,148.png,ROI_OK,254,77,738,561,286,108,708,531,8253.9
transistor,train,good,149.png,ROI_OK,268,83,754,569,300,114,724,539,8117.1
transistor,train,good,150.png,ROI_OK,288,116,764,592,321,147,731,563,8359.5
transistor,train,good,151.png,ROI_OK,291,74,768,551,324,104,736,521,8059.0
transistor,train,good,152.png,ROI_OK,274,206,752,684,309,236,717,654,8096.8
transistor,train,good,153.png,ROI_OK,264,123,757,616,295,156,726,584,8044.3
transistor,train,good,154.png,ROI_OK,286,131,758,603,317,161,727,574,7948.9
transistor,train,good,155.png,ROI_OK,279,78,760,559,314,109,726,530,8312.8
transistor,train,good,156.png,ROI_OK,283,84,768,569,314,120,738,535,8077.1
transistor,train,good,157.png,ROI_OK,275,107,749,581,305,139,720,550,8110.5
transistor,train,good,158.png,ROI_OK,258,134,739,615,289,165,708,586,8168.8
transistor,train,good,159.png,ROI_OK,282,78,761,557,315,109,728,528,8090.3
transistor,train,good,160.png,ROI_OK,274,88,752,566,311,119,716,537,8130.4
transistor,train,good,161.png,ROI_OK,262,56,756,550,300,88,720,520,8098.4
transistor,train,good,162.png,ROI_OK,274,101,752,579,304,132,722,549,8078.5
transistor,train,good,163.png,ROI_OK,260,144,742,626,291,175,713,595,8070.3
transistor,train,good,164.png,ROI_OK,261,84,741,564,292,115,711,535,8075.6
transistor,train,good,165.png,ROI_OK,266,108,755,597,297,140,725,565,8260.1
transistor,train,good,166.png,ROI_OK,279,109,763,593,316,140,727,563,8201.3
transistor,train,good,167.png,ROI_OK,271,102,750,581,304,132,718,551,8237.2
transistor,train,good,168.png,ROI_OK,267,113,753,599,298,149,723,564,8030.9
transistor,train,good,169.png,ROI_OK,284,131,754,601,318,161,721,572,7918.2
transistor,train,good,170.png,ROI_OK,270,97,758,585,304,128,726,555,8279.0
transistor,train,good,171.png,ROI_OK,309,187,778,656,341,217,747,627,8039.7
transistor,train,good,172.png,ROI_OK,277,179,748,650,309,209,717,621,8174.9
transistor,train,good,173.png,ROI_OK,296,218,765,687,327,248,736,658,8237.3
transistor,train,good,174.png,ROI_OK,304,218,777,691,334,250,748,659,8060.0
transistor,train,good,175.png,ROI_OK,300,168,777,645,331,200,748,615,8090.1
transistor,train,good,176.png,ROI_OK,285,213,757,685,320,243,723,656,8171.3
transistor,train,good,177.png,ROI_OK,280,150,772,642,320,181,733,611,8029.6
transistor,train,good,178.png,ROI_OK,288,174,759,645,320,204,727,616,8359.0
transistor,train,good,179.png,ROI_OK,283,184,756,657,313,215,727,628,8050.0
transistor,train,good,180.png,ROI_OK,278,116,758,596,309,149,729,564,8249.6
transistor,train,good,181.png,ROI_OK,295,122,774,601,328,152,742,571,8219.8
transistor,train,good,182.png,ROI_OK,273,110,750,587,306,140,718,557,8019.6
transistor,train,good,183.png,ROI_OK,310,146,788,624,340,176,758,594,8166.8
transistor,train,good,184.png,ROI_OK,298,144,776,622,329,175,747,591,8011.2
transistor,train,good,185.png,ROI_OK,304,132,770,598,334,161,741,569,8062.7
transistor,train,good,186.png,ROI_OK,268,144,739,615,298,175,710,584,8011.4
transistor,train,good,187.png,ROI_OK,283,122,762,601,316,152,730,571,8187.5
transistor,train,good,188.png,ROI_OK,292,120,765,593,326,150,731,564,8207.3
transistor,train,good,189.png,ROI_OK,300,158,772,630,332,188,741,601,8002.4
transistor,train,good,190.png,ROI_OK,272,170,745,643,303,200,715,614,8030.4
transistor,train,good,191.png,ROI_OK,294,74,827,607,328,129,794,552,8230.0
transistor,train,good,192.png,ROI_OK,282,146,761,625,319,176,725,595,7999.2
transistor,train,good,193.png,ROI_OK,276,90,813,627,310,152,780,567,8266.4
transistor,train,good,194.png,ROI_OK,261,97,748,584,293,128,717,554,8280.9
transistor,train,good,195.png,ROI_OK,286,126,764,604,318,157,732,575,8302.1
transistor,train,good,196.png,ROI_OK,271,114,749,592,302,145,719,563,8090.8
transistor,train,good,197.png,ROI_OK,296,144,788,636,329,175,756,605,8046.8
transistor,train,good,198.png,ROI_OK,264,114,744,594,299,145,710,565,8454.8
transistor,train,good,199.png,ROI_OK,266,144,739,617,298,174,709,588,8156.7
transistor,train,good,200.png,ROI_OK,296,122,772,598,327,153,743,568,8250.2
transistor,train,good,201.png,ROI_OK,272,148,765,641,311,179,726,610,8192.6
transistor,train,good,202.png,ROI_OK,260,162,750,652,298,193,714,622,7987.4
transistor,train,good,203.png,ROI_OK,244,157,730,643,277,188,698,613,8297.2
transistor,train,good,204.png,ROI_OK,302,158,784,640,337,189,749,611,8094.4
transistor,train,good,205.png,ROI_OK,290,210,770,690,322,241,739,661,8384.9
transistor,train,good,206.png,ROI_OK,290,138,767,615,325,168,732,585,8441.3
transistor,train,good,207.png,ROI_OK,277,135,766,624,316,166,728,594,7954.8
transistor,train,good,208.png,ROI_OK,274,168,748,642,305,198,717,613,8050.3
transistor,train,good,209.png,ROI_OK,313,137,782,606,344,167,752,577,7958.0
transistor,train,good,210.png,ROI_OK,310,162,795,647,341,194,765,617,8172.8
transistor,train,good,211.png,ROI_OK,288,180,752,644,318,210,724,616,8223.0
transistor,train,good,212.png,ROI_OK,286,140,789,643,318,182,758,602,7997.0
transistor,test,bent_lead,000.png,ROI_OK,283,110,772,599,320,141,736,569,8455.9
transistor,test,bent_lead,001.png,ROI_OK,280,100,752,572,314,130,719,543,8060.2
transistor,test,bent_lead,002.png,ROI_OK,272,187,740,655,305,217,709,626,8137.2
transistor,test,bent_lead,003.png,ROI_OK,280,125,783,628,312,160,752,594,8255.5
transistor,test,bent_lead,004.png,ROI_OK,292,158,788,654,324,189,758,623,8191.5
transistor,test,bent_lead,005.png,ROI_OK,292,147,764,619,323,177,733,590,8165.4
transistor,test,bent_lead,006.png,ROI_OK,284,218,764,698,319,249,731,669,8207.0
transistor,test,bent_lead,007.png,ROI_OK,292,171,778,657,324,202,747,627,8179.9
transistor,test,bent_lead,008.png,ROI_OK,274,140,754,620,306,171,724,591,8200.6
transistor,test,bent_lead,009.png,ROI_OK,304,184,796,676,336,217,766,644,8076.6
transistor,test,cut_lead,000.png,ROI_OK,248,246,729,727,281,276,698,697,8317.9
transistor,test,cut_lead,001.png,ROI_OK,270,174,751,655,301,204,722,625,8157.9
transistor,test,cut_lead,002.png,ROI_OK,260,150,739,629,292,180,708,599,7985.2
transistor,test,cut_lead,003.png,ROI_OK,242,184,721,663,273,215,692,632,8414.9
transistor,test,cut_lead,004.png,ROI_OK,247,110,733,596,278,142,703,566,8031.1
transistor,test,cut_lead,005.png,ROI_OK,278,156,757,635,311,187,725,606,8170.2
transistor,test,cut_lead,006.png,ROI_OK,264,199,738,673,297,229,706,644,8350.6
transistor,test,cut_lead,007.png,ROI_OK,276,178,756,658,311,208,723,628,8200.1
transistor,test,cut_lead,008.png,ROI_OK,254,118,735,599,286,149,703,570,8143.7
transistor,test,cut_lead,009.png,ROI_OK,298,98,801,601,330,133,770,566,8194.9
transistor,test,damaged_case,000.png,ROI_OK,264,134,741,611,297,165,709,582,8017.1
transistor,test,damaged_case,001.png,ROI_OK,277,197,766,686,308,249,736,635,7983.0
transistor,test,damaged_case,002.png,ROI_OK,284,135,756,607,315,165,727,578,7953.2
transistor,test,damaged_case,003.png,ROI_OK,268,170,757,659,305,201,721,629,8149.7
transistor,test,damaged_case,004.png,ROI_OK,278,210,763,695,311,241,730,665,8176.3
transistor,test,damaged_case,005.png,ROI_OK,266,156,742,632,299,187,710,603,8125.5
transistor,test,damaged_case,006.png,ROI_OK,288,150,765,627,319,181,736,598,8197.6
transistor,test,damaged_case,007.png,ROI_OK,275,150,754,629,308,180,722,599,8061.4
transistor,test,damaged_case,008.png,ROI_OK,261,188,734,661,294,218,702,632,8236.1
transistor,test,damaged_case,009.png,ROI_OK,288,168,759,639,321,198,727,610,8065.0
transistor,test,good,000.png,ROI_OK,280,169,753,642,312,199,722,613,8141.4
transistor,test,good,001.png,ROI_OK,292,71,766,545,326,101,734,516,8306.0
transistor,test,good,002.png,ROI_OK,260,156,739,635,296,187,703,606,8251.9
transistor,test,good,003.png,ROI_OK,277,87,811,621,311,142,778,567,8328.9
transistor,test,good,004.png,ROI_OK,276,115,746,585,308,145,714,556,8134.6
transistor,test,good,005.png,ROI_OK,268,158,761,651,300,191,731,620,8044.7
transistor,test,good,006.png,ROI_OK,266,108,747,589,298,138,715,559,8287.9
transistor,test,good,007.png,ROI_OK,260,118,741,599,294,149,708,570,8009.2
transistor,test,good,008.png,ROI_OK,263,146,745,628,299,177,710,599,8087.0
transistor,test,good,009.png,ROI_OK,287,158,772,643,318,189,742,613,8080.4
transistor,test,good,010.png,ROI_OK,290,117,775,602,322,148,744,572,8263.3
transistor,test,good,011.png,ROI_OK,254,144,750,640,296,176,709,610,8055.0
transistor,test,good,012.png,ROI_OK,275,145,762,632,311,176,727,602,7957.0
transistor,test,good,013.png,ROI_OK,288,132,768,612,318,165,738,581,8004.7
transistor,test,good,014.png,ROI_OK,280,146,758,624,311,179,729,592,8213.0
transistor,test,good,015.png,ROI_OK,257,116,746,605,288,155,716,568,8014.7
transistor,test,good,016.png,ROI_OK,282,148,759,625,314,178,728,595,8052.5
transistor,test,good,017.png,ROI_OK,286,119,773,606,317,150,742,576,8035.4
transistor,test,good,018.png,ROI_OK,286,166,763,643,320,197,730,614,8164.4
transistor,test,good,019.png,ROI_OK,280,136,759,615,313,166,728,585,8054.9
transistor,test,good,020.png,ROI_OK,289,198,767,676,320,228,737,646,8141.5
transistor,test,good,021.png,ROI_OK,291,137,764,610,321,167,735,581,8155.0
transistor,test,good,022.png,ROI_OK,276,168,748,640,309,198,717,611,8011.6
transistor,test,good,023.png,ROI_OK,265,178,731,644,295,207,702,615,8152.0
transistor,test,good,024.png,ROI_OK,288,167,765,644,319,198,736,614,8219.2
transistor,test,good,025.png,ROI_OK,277,136,753,612,311,166,720,582,8040.4
transistor,test,good,026.png,ROI_OK,239,114,728,603,270,151,698,568,8261.4
transistor,test,good,027.png,ROI_OK,278,103,766,591,315,134,730,561,8132.0
transistor,test,good,028.png,ROI_OK,263,172,757,666,296,203,725,635,8124.4
transistor,test,good,029.png,ROI_OK,290,210,775,695,322,241,744,665,8216.9
transistor,test,good,030.png,ROI_OK,281,162,758,639,312,193,728,610,8327.1
transistor,test,good,031.png,ROI_OK,285,148,759,622,315,179,730,592,8196.7
transistor,test,good,032.png,ROI_OK,270,152,741,623,300,182,711,594,8099.9
transistor,test,good,033.png,ROI_OK,268,157,738,627,298,187,709,598,8208.1
transistor,test,good,034.png,ROI_OK,276,136,758,618,313,166,723,588,8182.4
transistor,test,good,035.png,ROI_OK,268,148,746,626,302,179,712,597,7917.5
transistor,test,good,036.png,ROI_OK,263,136,752,625,294,173,722,589,8206.1
transistor,test,good,037.png,ROI_OK,292,162,770,640,323,193,741,609,7993.8
transistor,test,good,038.png,ROI_OK,304,185,773,654,336,215,741,625,8151.3
transistor,test,good,039.png,ROI_OK,286,130,757,601,319,160,725,572,8125.3
transistor,test,good,040.png,ROI_OK,302,174,788,660,333,210,758,625,8128.6
transistor,test,good,041.png,ROI_OK,268,177,740,649,298,207,710,620,8118.1
transistor,test,good,042.png,ROI_OK,266,173,736,643,297,203,706,614,8107.7
transistor,test,good,043.png,ROI_OK,266,142,746,622,301,173,711,593,7919.8
transistor,test,good,044.png,ROI_OK,309,192,793,676,340,224,763,646,8211.5
transistor,test,good,045.png,ROI_OK,272,177,743,648,302,207,713,619,8029.4
transistor,test,good,046.png,ROI_OK,259,132,749,622,295,163,714,592,8073.8
transistor,test,good,047.png,ROI_OK,294,146,775,627,327,177,743,598,8169.4
transistor,test,good,048.png,ROI_OK,290,147,778,635,325,178,744,605,8300.1
transistor,test,good,049.png,ROI_OK,292,128,776,612,327,159,743,582,8195.3
transistor,test,good,050.png,ROI_OK,272,116,750,594,304,147,718,565,8107.8
transistor,test,good,051.png,ROI_OK,282,160,762,640,313,192,733,609,8039.7
transistor,test,good,052.png,ROI_OK,283,148,768,633,314,181,738,601,8169.3
transistor,test,good,053.png,ROI_OK,278,120,760,602,314,151,724,573,8024.6
transistor,test,good,054.png,ROI_OK,252,174,732,654,282,206,702,624,8304.0
transistor,test,good,055.png,ROI_OK,295,109,796,610,332,141,760,579,8140.3
transistor,test,good,056.png,ROI_OK,284,136,777,629,328,168,734,599,8229.7
transistor,test,good,057.png,ROI_OK,267,150,748,631,304,181,712,602,8237.4
transistor,test,good,058.png,ROI_OK,284,166,779,661,319,198,744,631,8096.4
transistor,test,good,059.png,ROI_OK,261,178,745,662,298,209,709,632,8242.6
transistor,test,misplaced,000.png,ROI_OK,203,150,684,631,235,181,653,602,8224.0
transistor,test,misplaced,001.png,ROI_OK,382,81,966,665,419,118,929,629,8321.9
transistor,test,misplaced,002.png,ROI_OK,0,0,1023,1023,194,0,376,1020,8521.6
transistor,test,misplaced,003.png,ROI_OK,0,0,1023,1023,512,2,828,1020,8214.6
transistor,test,misplaced,004.png,ROI_OK,238,403,728,893,270,434,698,863,8133.3
transistor,test,misplaced,005.png,ROI_OK,242,408,718,884,273,442,689,851,8225.9
transistor,test,misplaced,006.png,ROI_OK,321,9,822,510,353,42,791,478,8208.6
transistor,test,misplaced,007.png,ROI_OK,72,576,519,1023,209,630,383,1021,8664.0
transistor,test,misplaced,008.png,ROI_OK,419,306,1023,910,495,348,1023,869,8464.2
transistor,test,misplaced,009.png,ROI_OK,122,24,676,578,160,59,638,544,8350.2
