categoria,split,tipo,imagen,estado,x0,y0,x1,y1,sam_x0,sam_y0,sam_x1,sam_y1,t_sam_ms
hazelnut,train,good,033.png,ROI_OK,109,114,918,923,160,195,868,843,8863.4
hazelnut,train,good,034.png,ROI_OK,108,110,917,919,159,182,867,849,9085.4
hazelnut,train,good,035.png,ROI_OK,98,98,929,929,172,151,855,878,9388.9
hazelnut,train,good,036.png,ROI_OK,108,112,914,918,176,163,848,868,8874.6
hazelnut,train,good,037.png,ROI_OK,98,102,928,932,150,174,876,860,8978.7
hazelnut,train,good,038.png,ROI_OK,94,96,928,930,172,148,850,878,9346.0
hazelnut,train,good,039.png,ROI_OK,118,165,908,955,181,215,847,906,9021.0
hazelnut,train,good,040.png,ROI_OK,96,106,932,942,149,223,880,827,8600.7
hazelnut,train,good,041.png,ROI_OK,94,97,932,935,147,182,880,851,9173.2
hazelnut,train,good,042.png,ROI_OK,80,88,942,950,135,178,889,862,8961.5
hazelnut,train,good,043.png,ROI_OK,106,111,914,919,185,162,837,869,8801.5
hazelnut,train,good,044.png,ROI_OK,114,118,912,916,165,189,863,845,9159.9
hazelnut,train,good,045.png,ROI_OK,98,98,929,929,188,150,840,877,9077.8
hazelnut,train,good,046.png,ROI_OK,88,89,933,934,142,174,881,850,8869.5
hazelnut,train,good,047.png,ROI_OK,96,96,927,927,149,167,876,858,9465.3
hazelnut,train,good,048.png,ROI_OK,82,86,942,946,177,140,847,892,9180.1
hazelnut,train,good,049.png,ROI_OK,86,98,938,950,140,194,885,855,8910.6
hazelnut,train,good,050.png,ROI_OK,109,108,917,916,160,185,867,841,9173.8
hazelnut,train,good,051.png,ROI_OK,140,142,884,886,187,203,838,825,9131.0
hazelnut,train,good,052.png,ROI_OK,136,139,888,891,183,205,841,826,8461.4
hazelnut,train,good,053.png,ROI_OK,141,145,884,888,197,192,829,842,8815.4
hazelnut,train,good,054.png,ROI_OK,141,141,886,886,188,208,840,820,9200.6
hazelnut,train,good,055.png,ROI_OK,122,129,900,907,171,193,852,844,8298.2
hazelnut,train,good,056.png,ROI_OK,142,146,886,890,189,193,840,843,8672.7
hazelnut,train,good,057.png,ROI_OK,140,142,883,885,200,189,825,839,9024.5
hazelnut,train,good,058.png,ROI_OK,86,100,939,953,140,186,886,868,8904.1
hazelnut,train,good,059.png,ROI_OK,126,128,896,898,174,176,848,850,8688.6
hazelnut,train,good,060.png,ROI_OK,112,116,910,914,163,173,861,857,8627.5
hazelnut,train,good,061.png,ROI_OK,104,134,919,949,173,185,852,898,8936.7
hazelnut,train,good,062.png,ROI_OK,99,102,925,928,151,156,874,876,9304.3
hazelnut,train,good,063.png,ROI_OK,94,95,928,929,146,165,876,860,9334.1
hazelnut,train,good,064.png,ROI_OK,114,114,910,910,164,165,860,861,8962.9
hazelnut,train,good,065.png,ROI_OK,116,125,905,914,166,201,856,839,8751.1
hazelnut,train,good,066.png,ROI_OK,126,150,898,922,192,199,832,874,9205.2
hazelnut,train,good,067.png,ROI_OK,110,140,912,942,176,191,846,893,8865.8
hazelnut,train,good,068.png,ROI_OK,123,130,895,902,172,183,847,850,8950.9
hazelnut,train,good,069.png,ROI_OK,128,126,912,910,178,188,864,848,9009.8
hazelnut,train,good,070.png,ROI_OK,128,135,901,908,180,184,850,860,8807.0
hazelnut,train,good,071.png,ROI_OK,112,120,910,918,163,198,861,842,8921.8
hazelnut,train,good,072.png,ROI_OK,112,124,910,922,178,175,845,873,9280.6
hazelnut,train,good,073.png,ROI_OK,101,104,921,924,153,162,870,868,9087.8
hazelnut,train,good,074.png,ROI_OK,96,98,929,931,162,150,863,879,9006.6
hazelnut,train,good,075.png,ROI_OK,102,104,919,921,163,156,860,871,9526.4
hazelnut,train,good,076.png,ROI_OK,108,111,915,918,169,162,854,868,9348.4
hazelnut,train,good,077.png,ROI_OK,96,136,928,968,188,189,838,917,8681.0
hazelnut,train,good,078.png,ROI_OK,90,92,937,939,143,182,884,851,9265.4
hazelnut,train,good,079.png,ROI_OK,95,89,947,941,183,143,860,888,9456.7
hazelnut,train,good,080.png,ROI_OK,98,98,926,926,151,187,875,838,8985.5
hazelnut,train,good,081.png,ROI_OK,62,91,912,941,116,199,860,834,8969.8
hazelnut,train,good,082.png,ROI_OK,95,95,931,931,167,148,860,879,9413.1
hazelnut,train,good,083.png,ROI_OK,74,93,918,937,127,198,865,833,8863.3
hazelnut,train,good,084.png,ROI_OK,104,106,920,922,156,158,870,870,8951.5
hazelnut,train,good,085.png,ROI_OK,109,112,913,916,160,175,863,855,9306.0
hazelnut,train,good,086.png,ROI_OK,110,112,911,913,161,169,862,858,9095.3
hazelnut,train,good,087.png,ROI_OK,110,116,911,917,160,178,861,855,8699.6
hazelnut,train,good,088.png,ROI_OK,126,130,904,908,175,199,856,839,9319.0
hazelnut,train,good,089.png,ROI_OK,109,111,918,920,167,162,861,870,8536.2
hazelnut,train,good,090.png,ROI_OK,110,116,912,918,160,179,862,856,8662.7
hazelnut,train,good,091.png,ROI_OK,143,139,900,896,191,192,853,844,8933.3
hazelnut,train,good,092.png,ROI_OK,88,88,935,935,168,142,856,883,9251.0
hazelnut,train,good,093.png,ROI_OK,91,92,932,933,144,171,880,856,9167.8
hazelnut,train,good,094.png,ROI_OK,88,88,936,936,179,142,847,884,9394.9
hazelnut,train,good,095.png,ROI_OK,111,112,911,912,188,163,835,863,9264.9
hazelnut,train,good,096.png,ROI_OK,116,117,909,910,180,167,846,861,8925.6
hazelnut,train,good,097.png,ROI_OK,103,104,921,922,185,155,840,871,9309.3
hazelnut,train,good,098.png,ROI_OK,107,106,919,918,171,157,856,867,9413.5
hazelnut,train,good,099.png,ROI_OK,108,106,921,919,187,157,843,868,8974.6
hazelnut,train,good,100.png,ROI_OK,100,111,923,934,204,163,821,883,9136.4
hazelnut,train,good,101.png,ROI_OK,104,104,920,920,184,156,840,870,9340.8
hazelnut,train,good,102.png,ROI_OK,110,114,915,919,161,196,865,839,8869.1
hazelnut,train,good,103.png,ROI_OK,108,108,918,918,159,184,868,843,9014.5
hazelnut,train,good,104.png,ROI_OK,133,138,893,898,184,186,843,851,9436.8
hazelnut,train,good,105.png,ROI_OK,126,166,898,938,175,276,850,830,9096.3
hazelnut,train,good,106.png,ROI_OK,111,124,905,918,167,174,850,869,8707.0
hazelnut,train,good,107.png,ROI_OK,88,138,847,897,145,186,791,850,9059.3
hazelnut,train,good,108.png,ROI_OK,131,132,899,900,183,180,848,852,8984.6
hazelnut,train,good,109.png,ROI_OK,114,116,912,914,164,178,862,852,8937.5
hazelnut,train,good,110.png,ROI_OK,108,108,920,920,191,159,838,869,9169.5
hazelnut,train,good,111.png,ROI_OK,99,104,922,927,167,156,855,876,8655.1
hazelnut,train,good,112.png,ROI_OK,104,110,917,923,156,197,867,837,8928.9
hazelnut,train,good,113.png,ROI_OK,92,98,930,936,145,164,878,870,9488.2
hazelnut,train,good,114.png,ROI_OK,78,86,934,942,165,140,848,889,9294.8
hazelnut,train,good,115.png,ROI_OK,85,98,939,952,139,175,886,875,9141.0
hazelnut,train,good,116.png,ROI_OK,98,100,924,926,161,152,861,875,9510.8
hazelnut,train,good,117.png,ROI_OK,104,108,920,924,155,190,869,842,9609.9
hazelnut,train,good,118.png,ROI_OK,112,114,912,914,163,181,863,847,9043.3
hazelnut,train,good,119.png,ROI_OK,100,100,925,925,152,188,874,838,9193.2
hazelnut,train,good,120.png,ROI_OK,114,116,910,912,164,191,860,838,9174.9
hazelnut,train,good,121.png,ROI_OK,80,80,943,943,186,135,837,890,8918.2
hazelnut,train,good,122.png,ROI_OK,106,116,920,930,190,168,836,880,8962.1
hazelnut,train,good,123.png,ROI_OK,92,94,932,934,163,147,862,882,9643.9
hazelnut,train,good,124.png,ROI_OK,110,124,912,926,161,200,863,852,9101.0
hazelnut,train,good,125.png,ROI_OK,98,105,926,933,151,169,875,870,9154.5
hazelnut,train,good,126.png,ROI_OK,118,130,909,921,168,180,859,872,9534.1
hazelnut,train,good,127.png,ROI_OK,112,120,912,920,163,173,863,867,9255.2
hazelnut,train,good,128.png,ROI_OK,100,106,925,931,161,158,864,880,9039.3
hazelnut,train,good,129.png,ROI_OK,129,154,888,913,177,216,841,852,9248.7
hazelnut,train,good,130.png,ROI_OK,130,130,895,895,209,179,817,848,9025.6
hazelnut,train,good,131.png,ROI_OK,130,139,895,904,179,206,848,838,8911.2
hazelnut,train,good,132.png,ROI_OK,140,158,885,903,187,206,839,855,9224.3
hazelnut,train,good,133.png,ROI_OK,72,148,853,929,122,205,805,874,9572.1
hazelnut,train,good,134.png,ROI_OK,116,156,945,985,177,208,884,933,8963.7
hazelnut,train,good,135.png,ROI_OK,108,130,901,923,160,180,850,874,8760.4
hazelnut,train,good,136.png,ROI_OK,120,122,902,904,169,183,853,843,9220.3
hazelnut,train,good,137.png,ROI_OK,126,112,926,912,177,203,877,823,8654.4
hazelnut,train,good,138.png,ROI_OK,103,136,919,952,190,187,833,901,8741.8
hazelnut,train,good,139.png,ROI_OK,110,114,907,911,160,185,857,842,8932.9
hazelnut,train,good,140.png,ROI_OK,98,78,970,950,153,204,916,826,8428.3
hazelnut,train,good,141.png,ROI_OK,126,136,898,908,176,185,848,860,8721.2
hazelnut,train,good,142.png,ROI_OK,128,130,895,897,205,179,820,850,9122.8
hazelnut,train,good,143.png,ROI_OK,95,98,929,932,166,151,859,881,8980.3
hazelnut,train,good,144.png,ROI_OK,103,104,923,924,155,171,872,858,8608.3
hazelnut,train,good,145.png,ROI_OK,106,107,922,923,157,179,871,852,9276.5
hazelnut,train,good,146.png,ROI_OK,78,75,955,952,133,169,900,859,8884.5
hazelnut,train,good,147.png,ROI_OK,78,80,941,943,132,169,887,856,8918.4
hazelnut,train,good,148.png,ROI_OK,69,112,954,997,168,168,856,942,9498.8
hazelnut,train,good,149.png,ROI_OK,93,94,931,932,146,176,879,850,9024.8
hazelnut,train,good,150.png,ROI_OK,122,122,906,906,182,171,846,857,8807.9
hazelnut,train,good,151.png,ROI_OK,88,100,936,948,174,153,851,895,9538.2
hazelnut,train,good,152.png,ROI_OK,116,116,910,910,167,166,860,861,9142.1
hazelnut,train,good,153.png,ROI_OK,139,140,884,885,186,203,838,822,8833.1
hazelnut,train,good,154.png,ROI_OK,112,114,912,914,163,168,863,860,9407.8
hazelnut,train,good,155.png,ROI_OK,103,102,926,925,170,154,860,874,9090.5
hazelnut,train,good,156.png,ROI_OK,96,96,929,929,171,148,855,877,8887.8
hazelnut,train,good,157.png,ROI_OK,103,108,920,925,172,159,852,874,9259.9
hazelnut,train,good,158.png,ROI_OK,103,102,923,922,155,166,872,860,9438.8
hazelnut,train,good,159.png,ROI_OK,112,114,912,914,177,165,847,865,8899.3
hazelnut,train,good,160.png,ROI_OK,101,102,925,926,172,154,855,875,9261.9
hazelnut,train,good,161.png,ROI_OK,102,106,920,924,154,167,870,864,9484.3
hazelnut,train,good,162.png,ROI_OK,100,100,926,926,152,161,875,865,9047.0
hazelnut,train,good,163.png,ROI_OK,112,110,917,915,163,167,867,859,9101.0
hazelnut,train,good,164.png,ROI_OK,104,110,920,926,180,161,845,875,9531.7
hazelnut,train,good,165.png,ROI_OK,119,120,903,904,176,169,847,855,9082.1
hazelnut,train,good,166.png,ROI_OK,110,110,918,918,161,172,868,858,8628.7
hazelnut,train,good,167.png,ROI_OK,101,104,924,927,153,157,873,874,9431.2
hazelnut,train,good,168.png,ROI_OK,113,114,910,911,172,164,852,861,9070.6
hazelnut,train,good,169.png,ROI_OK,102,102,923,923,154,192,872,835,8779.8
hazelnut,train,good,170.png,ROI_OK,92,97,933,938,177,150,849,886,9366.1
hazelnut,train,good,171.png,ROI_OK,118,134,904,920,168,195,856,861,9296.9
hazelnut,train,good,172.png,ROI_OK,112,111,913,912,163,179,864,845,9115.5
hazelnut,train,good,173.png,ROI_OK,104,108,922,926,164,160,863,876,9361.1
hazelnut,train,good,174.png,ROI_OK,106,106,918,918,179,158,846,868,9451.0
hazelnut,train,good,175.png,ROI_OK,112,114,909,911,163,175,860,852,9014.8
hazelnut,train,good,176.png,ROI_OK,120,123,903,906,170,181,855,849,9108.3
hazelnut,train,good,177.png,ROI_OK,116,117,908,909,180,167,844,860,9506.3
hazelnut,train,good,178.png,ROI_OK,108,115,914,921,173,166,851,871,9021.0
hazelnut,train,good,179.png,ROI_OK,106,105,920,919,158,175,870,850,9154.9
hazelnut,train,good,180.png,ROI_OK,110,114,909,913,161,164,860,863,9593.0
hazelnut,train,good,181.png,ROI_OK,109,110,913,914,167,161,856,864,9152.8
hazelnut,train,good,182.png,ROI_OK,120,117,909,906,170,167,860,857,8527.5
hazelnut,train,good,183.png,ROI_OK,114,120,913,919,177,171,850,870,9054.8
hazelnut,train,good,184.png,ROI_OK,90,90,935,935,161,144,864,883,9221.0
hazelnut,train,good,185.png,ROI_OK,84,86,940,942,138,169,887,859,9093.6
hazelnut,train,good,186.png,ROI_OK,90,92,934,936,144,148,882,881,9540.9
hazelnut,train,good,187.png,ROI_OK,90,92,932,934,143,167,880,860,9387.9
hazelnut,train,good,188.png,ROI_OK,93,94,932,933,146,153,880,875,9055.1
hazelnut,train,good,189.png,ROI_OK,133,137,890,894,181,190,843,842,9273.5
hazelnut,train,good,190.png,ROI_OK,96,96,929,929,172,148,853,877,9454.2
hazelnut,train,good,191.png,ROI_OK,112,113,912,913,162,169,862,858,8811.6
hazelnut,train,good,192.png,ROI_OK,110,110,915,915,161,168,865,859,9248.3
hazelnut,train,good,193.png,ROI_OK,96,96,929,929,148,171,877,855,9499.2
hazelnut,train,good,194.png,ROI_OK,85,86,939,940,164,140,861,887,8927.7
hazelnut,train,good,195.png,ROI_OK,76,80,949,953,131,174,895,861,8878.4
hazelnut,train,good,196.png,ROI_OK,104,89,968,953,159,189,915,854,9148.4
hazelnut,train,good,197.png,ROI_OK,67,94,955,982,196,150,827,927,8733.2
hazelnut,train,good,198.png,ROI_OK,91,92,937,938,146,145,883,885,9095.8
hazelnut,train,good,199.png,ROI_OK,84,100,923,939,137,191,871,849,8819.2
hazelnut,train,good,200.png,ROI_OK,109,121,913,925,160,191,863,856,8920.7
hazelnut,train,good,201.png,ROI_OK,74,84,951,961,156,139,870,906,8737.4
hazelnut,train,good,202.png,ROI_OK,100,118,900,918,150,185,850,851,8938.8
hazelnut,train,good,203.png,ROI_OK,127,136,895,904,180,185,843,857,9082.6
hazelnut,train,good,204.png,ROI_OK,104,106,919,921,156,194,869,834,9020.6
hazelnut,train,good,205.png,ROI_OK,116,116,909,909,180,166,845,860,9303.5
hazelnut,train,good,206.png,ROI_OK,117,118,906,907,167,170,857,857,8836.6
hazelnut,train,good,207.png,ROI_OK,102,102,922,922,178,154,848,871,8843.3
hazelnut,train,good,208.png,ROI_OK,117,118,907,908,167,171,858,856,9444.0
hazelnut,train,good,209.png,ROI_OK,114,114,911,911,164,180,861,846,8981.0
hazelnut,train,good,210.png,ROI_OK,122,125,900,903,180,174,843,855,8831.0
hazelnut,train,good,211.png,ROI_OK,98,104,926,932,151,177,875,859,9408.6
hazelnut,train,good,212.png,ROI_OK,130,140,896,906,182,189,844,859,9056.6
hazelnut,train,good,213.png,ROI_OK,120,124,903,907,185,174,839,859,8641.8
hazelnut,train,good,214.png,ROI_OK,122,124,900,902,171,184,852,843,9433.6
hazelnut,train,good,215.png,ROI_OK,114,114,910,910,164,179,860,846,9452.2
hazelnut,train,good,216.png,ROI_OK,122,122,904,904,171,194,855,834,8822.6
hazelnut,train,good,217.png,ROI_OK,110,109,915,914,179,160,848,864,9172.2
hazelnut,train,good,218.png,ROI_OK,110,122,896,908,160,181,848,851,8968.2
hazelnut,train,good,219.png,ROI_OK,126,133,898,905,182,182,844,857,8886.7
hazelnut,train,good,220.png,ROI_OK,100,102,925,927,152,169,874,860,9204.9
hazelnut,train,good,221.png,ROI_OK,110,112,912,914,161,182,863,844,9495.6
hazelnut,train,good,222.png,ROI_OK,94,95,930,931,154,148,871,879,9203.7
hazelnut,train,good,223.png,ROI_OK,100,106,921,927,152,158,870,876,9164.8
hazelnut,train,good,224.png,ROI_OK,98,94,934,930,156,147,876,878,9664.8
hazelnut,train,good,225.png,ROI_OK,90,90,935,935,149,144,877,883,9415.5
hazelnut,train,good,226.png,ROI_OK,54,61,970,977,166,119,860,920,9132.2
hazelnut,train,good,227.png,ROI_OK,99,100,927,928,167,152,860,876,9474.2
hazelnut,train,good,228.png,ROI_OK,120,118,905,903,193,168,832,855,9538.1
hazelnut,train,good,229.png,ROI_OK,116,133,910,927,199,183,828,878,8861.3
hazelnut,train,good,230.png,ROI_OK,99,101,923,925,151,204,872,823,9210.8
hazelnut,train,good,231.png,ROI_OK,104,104,922,922,156,192,872,835,9283.2
hazelnut,train,good,232.png,ROI_OK,109,115,915,921,160,182,865,855,9023.5
hazelnut,train,good,233.png,ROI_OK,112,126,913,927,162,196,863,858,8742.6
hazelnut,train,good,234.png,ROI_OK,120,120,906,906,179,169,847,857,9400.8
hazelnut,train,good,235.png,ROI_OK,103,78,918,893,174,130,848,843,8770.6
hazelnut,train,good,236.png,ROI_OK,129,124,907,902,178,187,859,841,8852.5
hazelnut,train,good,237.png,ROI_OK,108,118,913,923,159,195,863,847,8977.5
hazelnut,train,good,238.png,ROI_OK,105,111,912,918,156,221,862,809,8498.2
hazelnut,train,good,239.png,ROI_OK,126,125,903,902,175,209,855,819,9130.0
hazelnut,train,good,240.png,ROI_OK,104,118,920,934,213,170,812,884,8880.8
hazelnut,train,good,241.png,ROI_OK,126,136,904,914,175,187,856,863,8730.1
hazelnut,train,good,242.png,ROI_OK,90,87,944,941,165,141,869,888,9229.4
hazelnut,train,good,243.png,ROI_OK,154,155,870,871,200,209,826,818,9133.2
hazelnut,train,good,244.png,ROI_OK,142,155,876,889,189,219,831,826,8804.9
hazelnut,train,good,245.png,ROI_OK,110,112,912,914,161,169,863,859,8882.2
hazelnut,train,good,246.png,ROI_OK,108,104,923,919,164,156,867,869,9515.8
hazelnut,train,good,247.png,ROI_OK,106,112,918,924,168,163,858,873,9026.5
hazelnut,train,good,248.png,ROI_OK,113,118,910,915,174,168,850,865,8928.8
hazelnut,train,good,249.png,ROI_OK,114,116,912,914,164,179,862,851,9249.3
hazelnut,train,good,250.png,ROI_OK,117,130,908,921,167,187,859,866,8900.5
hazelnut,train,good,251.png,ROI_OK,96,112,925,941,157,165,864,890,8394.4
hazelnut,train,good,252.png,ROI_OK,90,90,935,935,144,177,883,848,9574.5
hazelnut,train,good,253.png,ROI_OK,78,80,949,951,133,207,895,824,8697.2
hazelnut,train,good,254.png,ROI_OK,118,116,909,907,181,166,846,858,8921.8
hazelnut,train,good,255.png,ROI_OK,105,104,921,920,168,156,859,870,9541.5
hazelnut,train,good,256.png,ROI_OK,94,96,928,930,178,148,846,878,8810.9
hazelnut,train,good,257.png,ROI_OK,101,102,921,922,153,167,870,858,9026.1
hazelnut,train,good,258.png,ROI_OK,112,115,911,914,163,187,862,843,8902.9
hazelnut,train,good,259.png,ROI_OK,133,134,892,893,181,187,845,841,8558.2
hazelnut,train,good,260.png,ROI_OK,102,104,923,925,186,156,839,874,8753.1
hazelnut,train,good,261.png,ROI_OK,107,108,917,918,158,188,867,839,8769.5
hazelnut,train,good,262.png,ROI_OK,122,126,903,907,182,175,844,858,8657.1
hazelnut,train,good,263.png,ROI_OK,119,144,880,905,167,202,833,847,8594.0
hazelnut,train,good,264.png,ROI_OK,106,112,920,926,157,186,869,854,9669.5
hazelnut,train,good,265.png,ROI_OK,86,88,936,938,167,141,856,885,9234.4
hazelnut,train,good,266.png,ROI_OK,98,98,926,926,170,151,856,875,9235.7
hazelnut,train,good,267.png,ROI_OK,102,106,922,926,154,172,871,862,9612.8
hazelnut,train,good,268.png,ROI_OK,93,94,932,933,155,147,871,881,9466.5
hazelnut,train,good,269.png,ROI_OK,131,143,889,901,187,191,834,854,8930.5
hazelnut,train,good,270.png,ROI_OK,146,159,880,893,192,219,834,834,9232.1
hazelnut,train,good,271.png,ROI_OK,144,144,882,882,190,191,836,835,9349.2
hazelnut,train,good,272.png,ROI_OK,110,112,915,917,162,163,863,867,8931.1
hazelnut,train,good,273.png,ROI_OK,93,92,931,930,146,162,879,862,9458.4
hazelnut,train,good,274.png,ROI_OK,114,130,910,926,179,180,845,876,9561.1
hazelnut,train,good,275.png,ROI_OK,82,80,946,944,172,135,857,891,9024.5
hazelnut,train,good,276.png,ROI_OK,141,140,884,883,188,189,838,835,9089.0
hazelnut,train,good,277.png,ROI_OK,144,143,882,881,191,194,837,831,9343.7
hazelnut,train,good,278.png,ROI_OK,69,68,955,954,125,188,900,835,9063.2
hazelnut,train,good,279.png,ROI_OK,86,86,938,938,140,189,885,836,9179.4
hazelnut,train,good,280.png,ROI_OK,142,142,883,883,189,192,837,834,9452.3
hazelnut,train,good,281.png,ROI_OK,142,138,893,889,195,185,840,842,8951.1
hazelnut,train,good,282.png,ROI_OK,108,108,915,915,159,188,865,837,8997.9
hazelnut,train,good,283.png,ROI_OK,104,104,920,920,155,181,869,844,9526.5
hazelnut,train,good,284.png,ROI_OK,93,94,929,930,146,192,877,832,9320.5
hazelnut,train,good,285.png,ROI_OK,116,116,934,934,168,207,884,844,8870.4
hazelnut,train,good,286.png,ROI_OK,138,169,887,918,185,218,840,870,9330.1
hazelnut,train,good,287.png,ROI_OK,110,110,912,912,161,167,863,857,9432.3
hazelnut,train,good,288.png,ROI_OK,98,96,928,926,151,149,876,875,8876.5
hazelnut,train,good,289.png,ROI_OK,112,114,912,914,162,186,862,842,9260.3
hazelnut,train,good,290.png,ROI_OK,117,120,905,908,167,197,856,833,9201.7
hazelnut,train,good,291.png,ROI_OK,126,126,899,899,182,175,845,851,8907.9
hazelnut,train,good,292.png,ROI_OK,130,130,894,894,182,179,844,847,9013.3
hazelnut,train,good,293.png,ROI_OK,96,96,928,928,148,186,876,838,9506.9
hazelnut,train,good,294.png,ROI_OK,94,94,931,931,169,147,856,879,9056.7
hazelnut,train,good,295.png,ROI_OK,100,99,926,925,157,151,871,874,9033.5
hazelnut,train,good,296.png,ROI_OK,97,104,923,930,149,167,872,868,9281.4
hazelnut,train,good,297.png,ROI_OK,100,101,921,922,179,153,844,871,9035.2
hazelnut,train,good,298.png,ROI_OK,132,132,892,892,180,188,845,836,8873.5
hazelnut,train,good,299.png,ROI_OK,134,136,892,894,182,188,845,842,9290.7
hazelnut,train,good,300.png,ROI_OK,122,122,902,902,194,171,831,853,9016.6
hazelnut,train,good,301.png,ROI_OK,135,134,891,890,183,188,844,837,8829.3
hazelnut,train,good,302.png,ROI_OK,107,109,915,917,183,160,840,867,9314.1
hazelnut,train,good,303.png,ROI_OK,115,117,908,910,172,167,852,861,9179.0
hazelnut,train,good,304.png,ROI_OK,98,98,927,927,180,151,845,876,8923.1
hazelnut,train,good,305.png,ROI_OK,136,136,889,889,184,184,843,842,9119.7
hazelnut,train,good,306.png,ROI_OK,116,117,908,909,183,167,841,860,9298.8
hazelnut,train,good,307.png,ROI_OK,128,138,895,905,176,193,847,850,8885.5
hazelnut,train,good,308.png,ROI_OK,110,111,914,915,161,162,864,865,9367.1
hazelnut,train,good,309.png,ROI_OK,124,122,907,905,194,171,837,856,9382.0
hazelnut,train,good,310.png,ROI_OK,116,114,913,911,194,164,835,861,8889.3
hazelnut,train,good,311.png,ROI_OK,134,133,893,892,185,181,844,845,9048.8
hazelnut,train,good,312.png,ROI_OK,109,110,913,914,160,177,863,847,9436.5
hazelnut,train,good,313.png,ROI_OK,108,109,916,917,164,160,862,867,8617.8
hazelnut,train,good,314.png,ROI_OK,124,122,904,902,173,185,855,841,9166.6
hazelnut,train,good,315.png,ROI_OK,130,131,892,893,178,190,845,835,9336.0
hazelnut,train,good,316.png,ROI_OK,92,129,933,970,174,182,851,918,8780.7
hazelnut,train,good,317.png,ROI_OK,111,113,917,919,162,179,867,854,8855.4
hazelnut,train,good,318.png,ROI_OK,104,104,922,922,155,168,871,859,9444.5
hazelnut,train,good,319.png,ROI_OK,126,128,896,898,176,176,848,850,8726.6
hazelnut,train,good,320.png,ROI_OK,90,91,934,935,144,156,882,871,9034.8
hazelnut,train,good,321.png,ROI_OK,141,156,887,902,188,207,841,852,9187.9
hazelnut,train,good,322.png,ROI_OK,86,87,939,940,140,184,886,844,9231.9
hazelnut,train,good,323.png,ROI_OK,88,96,936,944,141,178,883,863,8905.4
hazelnut,train,good,324.png,ROI_OK,117,118,907,908,167,191,858,835,9323.4
hazelnut,train,good,325.png,ROI_OK,90,94,932,936,143,205,880,827,9242.5
hazelnut,train,good,326.png,ROI_OK,108,110,915,917,167,161,857,867,8898.1
hazelnut,train,good,327.png,ROI_OK,132,134,892,894,180,194,845,835,8851.4
hazelnut,train,good,328.png,ROI_OK,131,132,892,893,179,180,845,846,9300.9
hazelnut,train,good,329.png,ROI_OK,117,117,908,908,167,190,859,836,8883.5
