categoria,split,tipo,imagen,estado,x0,y0,x1,y1,sam_x0,sam_y0,sam_x1,sam_y1,t_sam_ms
bottle,train,good,063.png,ROI_OK,236,230,692,686,265,261,664,656,9200.8
bottle,train,good,064.png,ROI_OK,216,218,669,671,246,247,640,643,9646.6
bottle,train,good,065.png,ROI_OK,231,234,677,680,260,262,649,652,9799.1
bottle,train,good,066.png,ROI_OK,230,232,682,684,259,263,654,654,9212.8
bottle,train,good,067.png,ROI_OK,228,227,684,683,257,257,656,654,9488.9
bottle,train,good,068.png,ROI_OK,228,223,680,675,257,253,652,646,9653.7
bottle,train,good,069.png,ROI_OK,230,238,678,686,259,267,651,658,9102.6
bottle,train,good,070.png,ROI_OK,230,240,676,686,259,269,649,658,9375.7
bottle,train,good,071.png,ROI_OK,233,232,688,687,262,261,660,658,9772.4
bottle,train,good,072.png,ROI_OK,229,241,683,695,258,273,655,664,9267.4
bottle,train,good,073.png,ROI_OK,212,232,667,687,242,261,639,659,9346.5
bottle,train,good,074.png,ROI_OK,227,218,685,676,256,250,657,645,9770.0
bottle,train,good,075.png,ROI_OK,217,226,686,695,247,258,657,663,9143.9
bottle,train,good,076.png,ROI_OK,221,225,675,679,250,257,647,648,9315.4
bottle,train,good,077.png,ROI_OK,222,228,675,681,251,259,647,652,9747.1
bottle,train,good,078.png,ROI_OK,230,236,680,686,259,264,653,658,9345.0
bottle,train,good,079.png,ROI_OK,217,224,672,679,246,255,644,649,9349.5
bottle,train,good,080.png,ROI_OK,222,234,674,686,252,263,646,658,9643.0
bottle,train,good,081.png,ROI_OK,82,76,820,814,129,124,775,767,9299.4
bottle,train,good,082.png,ROI_OK,228,225,694,691,258,256,666,661,9037.0
bottle,train,good,083.png,ROI_OK,222,238,668,684,251,267,641,656,9724.0
bottle,train,good,084.png,ROI_OK,229,233,686,690,258,265,658,659,9529.3
bottle,train,good,085.png,ROI_OK,214,222,687,695,244,253,658,664,9064.1
bottle,train,good,086.png,ROI_OK,219,230,673,684,248,259,645,656,9740.3
bottle,train,good,087.png,ROI_OK,224,231,681,688,253,263,653,657,9475.3
bottle,train,good,088.png,ROI_OK,217,227,669,679,247,256,640,651,9232.2
bottle,train,good,089.png,ROI_OK,232,237,689,694,262,266,659,666,9722.0
bottle,train,good,090.png,ROI_OK,224,218,681,675,253,249,653,645,9555.4
bottle,train,good,091.png,ROI_OK,228,230,681,683,257,260,653,654,9140.0
bottle,train,good,092.png,ROI_OK,213,218,685,690,243,248,656,660,9509.7
bottle,train,good,093.png,ROI_OK,229,228,681,680,258,258,653,651,9688.6
bottle,train,good,094.png,ROI_OK,225,224,669,668,254,253,641,641,9189.9
bottle,train,good,095.png,ROI_OK,236,223,685,672,264,254,657,642,9407.0
bottle,train,good,096.png,ROI_OK,224,223,685,684,254,254,657,654,9563.2
bottle,train,good,097.png,ROI_OK,216,216,684,684,246,247,655,655,9106.0
bottle,train,good,098.png,ROI_OK,228,220,681,673,257,251,653,644,9573.9
bottle,train,good,099.png,ROI_OK,219,221,676,678,248,254,648,646,9659.4
bottle,train,good,100.png,ROI_OK,220,234,680,694,249,266,651,664,9168.6
bottle,train,good,101.png,ROI_OK,226,225,687,686,256,257,659,655,9293.5
bottle,train,good,102.png,ROI_OK,210,220,678,688,240,253,649,656,9546.0
bottle,train,good,103.png,ROI_OK,210,214,687,691,241,245,656,662,9117.1
bottle,train,good,104.png,ROI_OK,220,229,676,685,249,258,648,657,9332.2
bottle,train,good,105.png,ROI_OK,220,225,675,680,250,254,646,652,9681.1
bottle,train,good,106.png,ROI_OK,220,224,686,690,250,254,658,662,9158.9
bottle,train,good,107.png,ROI_OK,222,218,692,688,252,251,663,657,9242.8
bottle,train,good,108.png,ROI_OK,212,228,664,680,242,257,636,652,9616.7
bottle,train,good,109.png,ROI_OK,223,223,691,691,253,254,662,661,9096.4
bottle,train,good,110.png,ROI_OK,216,218,677,679,246,249,649,649,9402.8
bottle,train,good,111.png,ROI_OK,242,235,691,684,270,265,663,655,9788.3
bottle,train,good,112.png,ROI_OK,210,232,673,695,240,261,645,666,9194.6
bottle,train,good,113.png,ROI_OK,220,224,684,688,249,254,655,659,9323.6
bottle,train,good,114.png,ROI_OK,212,228,678,694,241,257,649,665,9665.9
bottle,train,good,115.png,ROI_OK,218,234,671,687,247,264,643,658,9373.1
bottle,train,good,116.png,ROI_OK,223,236,685,698,253,265,656,669,9223.8
bottle,train,good,117.png,ROI_OK,223,227,676,680,252,256,648,652,9663.8
bottle,train,good,118.png,ROI_OK,220,219,683,682,249,251,654,651,9246.6
bottle,train,good,119.png,ROI_OK,228,220,682,674,257,250,654,644,9355.9
bottle,train,good,120.png,ROI_OK,220,223,680,683,249,253,651,654,9736.2
bottle,train,good,121.png,ROI_OK,231,221,685,675,260,250,657,647,9481.7
bottle,train,good,122.png,ROI_OK,225,224,682,681,254,253,654,653,9106.5
bottle,train,good,123.png,ROI_OK,218,228,672,682,247,259,644,653,9727.7
bottle,train,good,124.png,ROI_OK,238,236,687,685,267,264,658,657,9558.2
bottle,train,good,125.png,ROI_OK,214,218,690,694,244,249,660,663,9198.3
bottle,train,good,126.png,ROI_OK,216,210,684,678,247,240,655,649,9631.3
bottle,train,good,127.png,ROI_OK,224,218,684,678,253,247,655,649,9705.2
bottle,train,good,128.png,ROI_OK,218,216,682,680,247,247,653,649,9249.1
bottle,train,good,129.png,ROI_OK,218,232,665,679,247,260,637,651,9552.5
bottle,train,good,130.png,ROI_OK,222,224,685,687,252,255,657,656,9658.2
bottle,train,good,131.png,ROI_OK,216,222,680,686,246,253,652,657,9061.9
bottle,train,good,132.png,ROI_OK,218,226,684,692,247,256,655,663,9332.9
bottle,train,good,133.png,ROI_OK,209,221,682,694,239,252,653,664,9642.5
bottle,train,good,134.png,ROI_OK,224,229,671,676,253,258,644,648,9189.4
bottle,train,good,135.png,ROI_OK,232,246,680,694,260,275,652,665,9553.1
bottle,train,good,136.png,ROI_OK,222,230,679,687,251,261,651,657,9711.7
bottle,train,good,137.png,ROI_OK,230,220,688,678,259,253,660,647,9122.0
bottle,train,good,138.png,ROI_OK,204,220,669,685,234,251,641,655,9223.5
bottle,train,good,139.png,ROI_OK,215,208,686,679,245,240,657,648,9562.5
bottle,train,good,140.png,ROI_OK,216,220,677,681,246,250,648,653,9141.6
bottle,train,good,141.png,ROI_OK,228,234,673,679,256,264,645,651,9494.6
bottle,train,good,142.png,ROI_OK,228,228,682,682,257,261,654,650,9607.6
bottle,train,good,143.png,ROI_OK,226,230,679,683,255,260,651,653,9326.0
bottle,train,good,144.png,ROI_OK,226,232,676,682,255,260,649,654,9414.7
bottle,train,good,145.png,ROI_OK,220,234,686,700,249,265,657,669,9559.7
bottle,train,good,146.png,ROI_OK,216,226,676,686,246,255,646,657,9308.9
bottle,train,good,147.png,ROI_OK,86,84,832,830,136,131,783,784,9246.4
bottle,train,good,148.png,ROI_OK,234,222,686,674,263,254,658,642,9650.0
bottle,train,good,149.png,ROI_OK,223,223,691,691,253,254,662,661,9137.2
bottle,train,good,150.png,ROI_OK,215,220,673,678,244,250,645,650,9108.4
bottle,train,good,151.png,ROI_OK,224,222,690,688,254,253,662,659,9652.1
bottle,train,good,152.png,ROI_OK,218,219,683,684,248,250,655,654,9339.0
bottle,train,good,153.png,ROI_OK,214,222,678,686,243,253,649,657,9065.5
bottle,train,good,154.png,ROI_OK,228,216,680,668,257,247,652,638,9682.9
bottle,train,good,155.png,ROI_OK,0,0,899,899,47,50,848,841,9311.3
bottle,train,good,156.png,ROI_OK,213,231,666,684,242,260,638,656,9071.1
bottle,train,good,157.png,ROI_OK,226,240,674,688,255,268,646,660,9749.0
bottle,train,good,158.png,ROI_OK,216,236,665,685,244,264,637,657,9636.1
bottle,train,good,159.png,ROI_OK,236,230,690,684,265,260,662,656,9170.9
bottle,train,good,160.png,ROI_OK,224,220,671,667,252,248,643,639,9701.5
bottle,train,good,161.png,ROI_OK,232,230,687,685,261,261,659,655,9614.9
bottle,train,good,162.png,ROI_OK,237,221,690,674,266,252,662,644,9176.5
bottle,train,good,163.png,ROI_OK,230,218,684,672,259,248,656,644,9617.9
bottle,train,good,164.png,ROI_OK,214,218,672,676,243,248,644,648,9537.1
bottle,train,good,165.png,ROI_OK,211,228,668,685,240,259,640,656,9168.5
bottle,train,good,166.png,ROI_OK,221,212,686,677,252,241,656,648,9422.4
bottle,train,good,167.png,ROI_OK,214,212,682,680,244,243,653,651,9569.6
bottle,train,good,168.png,ROI_OK,218,218,683,683,248,248,655,653,9191.8
bottle,train,good,169.png,ROI_OK,228,230,677,679,256,259,649,651,9548.2
bottle,train,good,170.png,ROI_OK,217,222,673,678,246,254,645,646,9701.5
bottle,train,good,171.png,ROI_OK,221,234,674,687,250,264,646,657,9198.9
bottle,train,good,172.png,ROI_OK,225,226,682,683,254,255,654,654,9475.1
bottle,train,good,173.png,ROI_OK,220,223,685,688,249,253,656,659,9573.6
bottle,train,good,174.png,ROI_OK,222,227,675,680,251,256,647,652,9270.8
bottle,train,good,175.png,ROI_OK,228,238,686,696,257,268,658,667,9454.0
bottle,train,good,176.png,ROI_OK,224,218,692,686,256,248,661,657,9777.8
bottle,train,good,177.png,ROI_OK,232,224,679,671,260,254,651,642,9327.2
bottle,train,good,178.png,ROI_OK,223,217,675,669,252,246,647,641,9280.6
bottle,train,good,179.png,ROI_OK,229,231,683,685,259,260,654,657,9588.1
bottle,train,good,180.png,ROI_OK,224,230,680,686,253,261,652,655,9291.7
bottle,train,good,181.png,ROI_OK,230,226,678,674,260,254,650,646,9056.9
bottle,train,good,182.png,ROI_OK,228,238,683,693,257,268,655,664,9670.0
bottle,train,good,183.png,ROI_OK,216,214,684,682,249,244,652,653,9246.0
bottle,train,good,184.png,ROI_OK,225,222,678,675,254,252,650,647,9336.5
bottle,train,good,185.png,ROI_OK,212,224,678,690,241,255,649,659,9522.5
bottle,train,good,186.png,ROI_OK,230,235,684,689,261,264,655,661,9411.0
bottle,train,good,187.png,ROI_OK,238,232,692,686,267,262,664,656,9211.3
bottle,train,good,188.png,ROI_OK,211,227,664,680,240,257,636,651,9743.7
bottle,train,good,189.png,ROI_OK,230,232,679,681,259,261,652,654,9298.5
bottle,train,good,190.png,ROI_OK,228,223,691,686,258,253,663,657,9098.8
bottle,train,good,191.png,ROI_OK,231,231,687,687,260,261,659,658,9633.8
bottle,train,good,192.png,ROI_OK,230,223,685,678,259,252,657,650,9436.6
bottle,train,good,193.png,ROI_OK,230,230,682,682,259,260,654,654,9251.6
bottle,train,good,194.png,ROI_OK,220,222,673,675,250,251,645,647,9727.2
bottle,train,good,195.png,ROI_OK,214,235,668,689,244,264,640,661,9545.0
bottle,train,good,196.png,ROI_OK,230,229,686,685,259,258,658,657,9196.5
bottle,train,good,197.png,ROI_OK,231,223,685,677,260,252,657,649,9623.1
bottle,train,good,198.png,ROI_OK,216,224,681,689,246,254,653,660,9595.7
bottle,train,good,199.png,ROI_OK,228,224,684,680,257,253,656,651,9176.2
bottle,train,good,200.png,ROI_OK,218,230,668,680,246,259,640,653,9616.2
bottle,train,good,201.png,ROI_OK,214,211,683,680,244,241,654,651,9735.1
bottle,train,good,202.png,ROI_OK,218,216,678,676,247,246,649,647,9098.5
bottle,train,good,203.png,ROI_OK,225,233,679,687,254,263,651,658,9505.4
bottle,train,good,204.png,ROI_OK,224,227,684,687,253,258,655,657,9691.5
bottle,train,good,205.png,ROI_OK,214,212,688,686,245,242,659,657,9115.2
bottle,train,good,206.png,ROI_OK,217,228,686,697,247,259,657,666,9368.2
bottle,train,good,207.png,ROI_OK,223,231,676,684,253,260,647,656,9658.0
bottle,train,good,208.png,ROI_OK,234,237,680,683,262,266,652,655,9183.3
bottle,test,broken_large,000.png,ROI_OK,228,227,686,685,261,256,655,657,9283.8
bottle,test,broken_large,001.png,ROI_OK,230,240,675,685,259,270,648,657,9614.7
bottle,test,broken_large,002.png,ROI_OK,229,226,681,678,258,259,653,645,9272.7
bottle,test,broken_large,003.png,ROI_OK,124,202,666,744,159,253,633,695,9167.0
bottle,test,broken_large,004.png,ROI_OK,224,238,672,686,253,268,645,657,9666.1
bottle,test,broken_large,005.png,ROI_OK,230,226,682,678,259,256,654,650,9311.4
bottle,test,broken_large,006.png,ROI_OK,209,208,681,680,241,238,650,651,9111.8
bottle,test,broken_large,007.png,ROI_OK,205,215,690,700,236,261,660,655,9487.9
bottle,test,broken_large,008.png,ROI_OK,57,80,824,847,127,128,755,799,9196.7
bottle,test,broken_large,009.png,ROI_OK,230,226,688,684,259,258,660,653,9182.9
bottle,test,broken_large,010.png,ROI_OK,212,226,676,690,242,264,648,654,9623.8
bottle,test,broken_large,011.png,ROI_OK,229,226,682,679,258,256,654,650,9348.9
bottle,test,broken_large,012.png,ROI_OK,234,228,690,684,263,261,662,651,9101.4
bottle,test,broken_large,013.png,ROI_OK,219,232,668,681,253,261,635,654,9592.3
bottle,test,broken_large,014.png,ROI_OK,218,234,671,687,247,265,643,656,9459.3
bottle,test,broken_large,015.png,ROI_OK,78,78,813,813,125,125,768,768,9103.8
bottle,test,broken_large,016.png,ROI_OK,222,218,682,678,252,256,654,642,9601.0
bottle,test,broken_large,017.png,ROI_OK,220,218,674,672,251,247,644,644,9440.3
bottle,test,broken_large,018.png,ROI_OK,208,204,690,686,252,235,647,657,9154.7
bottle,test,broken_large,019.png,ROI_OK,223,224,696,697,253,261,667,661,9578.7
bottle,test,broken_small,000.png,ROI_OK,226,229,682,685,255,261,654,654,9510.5
bottle,test,broken_small,001.png,ROI_OK,238,225,685,672,266,255,657,643,9091.1
bottle,test,broken_small,002.png,ROI_OK,224,230,673,679,253,258,644,651,9612.4
bottle,test,broken_small,003.png,ROI_OK,226,239,676,689,255,269,649,660,9479.4
bottle,test,broken_small,004.png,ROI_OK,234,234,682,682,262,265,654,653,9231.5
bottle,test,broken_small,005.png,ROI_OK,218,221,690,693,249,251,661,664,9530.9
bottle,test,broken_small,006.png,ROI_OK,234,227,687,680,263,258,659,650,9571.0
bottle,test,broken_small,007.png,ROI_OK,230,223,677,670,258,252,649,642,9268.7
bottle,test,broken_small,008.png,ROI_OK,83,80,827,824,130,128,781,777,9511.5
bottle,test,broken_small,009.png,ROI_OK,223,225,676,678,253,254,647,650,9625.8
bottle,test,broken_small,010.png,ROI_OK,226,229,680,683,255,258,652,655,9151.3
bottle,test,broken_small,011.png,ROI_OK,208,222,673,687,238,253,645,656,9320.4
bottle,test,broken_small,012.png,ROI_OK,228,216,691,679,262,246,658,651,9700.6
bottle,test,broken_small,013.png,ROI_OK,225,236,678,689,254,265,650,660,9108.7
bottle,test,broken_small,014.png,ROI_OK,224,236,677,689,253,266,649,659,9492.4
bottle,test,broken_small,015.png,ROI_OK,224,222,666,664,252,252,639,634,9760.7
bottle,test,broken_small,016.png,ROI_OK,218,228,672,682,247,258,644,653,9125.9
bottle,test,broken_small,017.png,ROI_OK,222,226,670,674,252,255,640,647,9388.2
bottle,test,broken_small,018.png,ROI_OK,228,218,677,667,257,248,650,639,9520.8
bottle,test,broken_small,019.png,ROI_OK,230,234,679,683,259,265,652,654,9100.9
bottle,test,broken_small,020.png,ROI_OK,212,231,664,683,241,261,636,654,9334.8
bottle,test,broken_small,021.png,ROI_OK,206,185,752,731,241,255,719,662,9557.8
bottle,test,contamination,000.png,ROI_OK,227,224,692,689,259,253,661,660,9289.0
bottle,test,contamination,001.png,ROI_OK,192,219,710,737,250,252,652,705,9384.6
bottle,test,contamination,002.png,ROI_OK,238,232,693,687,267,262,665,658,9693.8
bottle,test,contamination,003.png,ROI_OK,212,237,673,698,241,267,644,669,9163.2
bottle,test,contamination,004.png,ROI_OK,228,230,677,679,257,258,648,651,9272.0
bottle,test,contamination,005.png,ROI_OK,226,234,687,695,255,267,658,662,9548.8
bottle,test,contamination,006.png,ROI_OK,224,235,680,691,254,264,651,663,9376.9
bottle,test,contamination,007.png,ROI_OK,186,238,632,684,259,267,561,657,9104.1
bottle,test,contamination,008.png,ROI_OK,210,216,676,682,240,246,648,653,9702.7
bottle,test,contamination,009.png,ROI_OK,214,216,678,680,244,246,650,650,9329.7
bottle,test,contamination,010.png,ROI_OK,220,230,689,699,250,260,660,670,9039.0
bottle,test,contamination,011.png,ROI_OK,225,218,677,670,255,247,648,642,9628.5
bottle,test,contamination,012.png,ROI_OK,224,234,684,694,254,264,656,666,9354.2
bottle,test,contamination,013.png,ROI_OK,0,214,390,604,0,340,341,479,9027.8
bottle,test,contamination,014.png,ROI_OK,234,224,682,672,263,255,655,641,9683.3
bottle,test,contamination,015.png,ROI_OK,232,226,684,678,262,255,655,650,9134.2
bottle,test,contamination,016.png,ROI_OK,219,232,676,689,248,262,648,661,9210.9
bottle,test,contamination,017.png,ROI_OK,30,0,635,605,69,79,598,478,9682.5
bottle,test,contamination,018.png,ROI_OK,218,224,668,674,247,254,641,646,9614.0
bottle,test,contamination,019.png,ROI_OK,228,229,678,679,257,258,651,651,9210.6
bottle,test,contamination,020.png,ROI_OK,220,240,673,693,249,271,645,662,9697.1
bottle,test,good,000.png,ROI_OK,216,230,669,683,245,261,641,654,9281.0
bottle,test,good,001.png,ROI_OK,227,230,682,685,256,260,654,655,9141.5
bottle,test,good,002.png,ROI_OK,215,224,670,679,244,253,642,651,9625.2
bottle,test,good,003.png,ROI_OK,218,219,680,681,247,249,651,652,9631.5
bottle,test,good,004.png,ROI_OK,223,230,677,684,252,260,649,655,9215.2
bottle,test,good,005.png,ROI_OK,223,222,675,674,252,252,647,644,9625.9
bottle,test,good,006.png,ROI_OK,211,224,680,693,242,254,650,664,9613.1
bottle,test,good,007.png,ROI_OK,216,230,670,684,245,260,642,655,9293.8
bottle,test,good,008.png,ROI_OK,231,229,684,682,260,260,656,652,9545.2
bottle,test,good,009.png,ROI_OK,216,232,668,684,245,263,640,653,9794.4
bottle,test,good,010.png,ROI_OK,212,227,666,681,241,258,638,651,9183.0
bottle,test,good,011.png,ROI_OK,216,229,672,685,245,259,644,656,9400.1
bottle,test,good,012.png,ROI_OK,232,230,688,686,261,260,660,656,9681.7
bottle,test,good,013.png,ROI_OK,227,228,680,681,256,259,652,652,9328.9
bottle,test,good,014.png,ROI_OK,229,218,681,670,258,250,653,640,9309.3
bottle,test,good,015.png,ROI_OK,226,219,688,681,255,250,659,651,9627.9
bottle,test,good,016.png,ROI_OK,232,222,682,672,261,251,655,644,9242.5
bottle,test,good,017.png,ROI_OK,236,226,686,676,264,256,658,648,9245.1
bottle,test,good,018.png,ROI_OK,220,224,685,689,250,253,655,660,9687.8
bottle,test,good,019.png,ROI_OK,224,220,672,668,254,249,643,641,9347.8
