categoria,split,tipo,imagen,estado,x0,y0,x1,y1,sam_x0,sam_y0,sam_x1,sam_y1,t_sam_ms
screw,train,good,098.png,ROI_OK,88,87,937,936,141,161,884,863,8587.9
screw,train,good,099.png,ROI_OK,0,0,1023,1023,56,346,964,678,9028.4
screw,train,good,100.png,ROI_OK,0,0,1023,1023,340,59,687,963,8092.0
screw,train,good,101.png,ROI_OK,0,0,1023,1023,372,57,653,965,8175.7
screw,train,good,102.png,ROI_OK,50,48,975,973,108,203,917,820,8196.1
screw,train,good,103.png,ROI_OK,10,7,1014,1011,73,274,951,745,9357.8
screw,train,good,104.png,ROI_OK,26,26,999,999,87,242,938,783,8982.3
screw,train,good,105.png,ROI_OK,0,0,1023,1023,59,370,966,652,9148.2
screw,train,good,106.png,ROI_OK,0,0,1023,1023,372,57,653,966,8226.5
screw,train,good,107.png,ROI_OK,0,0,1023,1023,353,57,671,965,8188.5
screw,train,good,108.png,ROI_OK,88,86,934,932,141,152,881,868,8196.7
screw,train,good,109.png,ROI_OK,71,70,953,952,171,126,854,898,8975.6
screw,train,good,110.png,ROI_OK,0,0,1023,1023,58,349,963,675,9153.1
screw,train,good,111.png,ROI_OK,44,41,981,978,216,100,810,920,8130.4
screw,train,good,112.png,ROI_OK,0,0,1023,1023,368,60,657,964,8296.0
screw,train,good,113.png,ROI_OK,0,0,1023,1023,57,371,967,652,10242.9
screw,train,good,114.png,ROI_OK,92,91,932,931,154,144,870,879,8622.5
screw,train,good,115.png,ROI_OK,84,83,941,940,161,137,864,887,8587.3
screw,train,good,116.png,ROI_OK,46,46,975,975,105,204,918,819,8598.8
screw,train,good,117.png,ROI_OK,1,0,1023,1022,320,65,708,959,8252.2
screw,train,good,118.png,ROI_OK,64,64,959,959,180,120,843,903,8585.2
screw,train,good,119.png,ROI_OK,29,29,994,994,90,234,934,790,8768.9
screw,train,good,120.png,ROI_OK,42,40,984,982,215,99,811,923,8376.2
screw,train,good,121.png,ROI_OK,3,4,1017,1018,67,293,954,729,9225.7
screw,train,good,122.png,ROI_OK,0,0,1023,1023,60,364,963,660,9013.7
screw,train,good,123.png,ROI_OK,0,0,1023,1023,372,58,653,962,8175.8
screw,train,good,124.png,ROI_OK,55,54,968,967,194,112,830,911,8282.1
screw,train,good,125.png,ROI_OK,32,32,990,990,93,235,931,789,8493.0
screw,train,good,126.png,ROI_OK,0,0,1023,1023,59,372,966,653,9596.9
screw,train,good,127.png,ROI_OK,20,19,1004,1003,257,81,767,942,8372.3
screw,train,good,128.png,ROI_OK,0,0,1023,1023,322,64,702,962,8121.8
screw,train,good,129.png,ROI_OK,21,21,1001,1001,83,250,940,773,9343.8
screw,train,good,130.png,ROI_OK,70,66,957,953,179,122,848,898,8316.5
screw,train,good,131.png,ROI_OK,28,27,996,995,242,88,782,935,8230.8
screw,train,good,132.png,ROI_OK,59,58,964,963,116,188,908,834,9066.1
screw,train,good,133.png,ROI_OK,6,6,1015,1015,69,282,952,739,8858.7
screw,train,good,134.png,ROI_OK,86,84,940,938,160,138,867,885,8570.3
screw,train,good,135.png,ROI_OK,0,0,1023,1023,371,56,652,964,8188.7
screw,train,good,136.png,ROI_OK,0,0,1023,1023,59,371,965,652,9263.4
screw,train,good,137.png,ROI_OK,0,0,1023,1023,372,57,652,966,8118.4
screw,train,good,138.png,ROI_OK,22,21,1002,1001,84,249,941,774,9251.6
screw,train,good,139.png,ROI_OK,46,46,978,978,105,211,920,813,8477.9
screw,train,good,140.png,ROI_OK,15,14,1009,1008,262,77,763,947,8391.3
screw,train,good,141.png,ROI_OK,20,20,1002,1002,82,251,941,772,9069.1
screw,train,good,142.png,ROI_OK,52,52,971,971,200,110,824,914,8079.3
screw,train,good,143.png,ROI_OK,68,68,954,954,124,177,899,845,9194.3
screw,train,good,144.png,ROI_OK,23,22,999,998,242,84,781,938,8175.6
screw,train,good,145.png,ROI_OK,0,0,1023,1023,63,320,962,703,9100.7
screw,train,good,146.png,ROI_OK,53,52,972,971,199,110,827,914,8466.6
screw,train,good,147.png,ROI_OK,19,20,1003,1004,253,82,770,943,8092.9
screw,train,good,148.png,ROI_OK,83,82,938,937,137,161,885,860,8614.4
screw,train,good,149.png,ROI_OK,10,9,1011,1010,281,72,742,948,8373.3
screw,train,good,150.png,ROI_OK,24,25,996,997,86,244,936,779,8758.4
screw,train,good,151.png,ROI_OK,24,22,1001,999,249,84,776,939,8350.8
screw,train,good,152.png,ROI_OK,0,0,1023,1023,64,318,960,704,9216.0
screw,train,good,153.png,ROI_OK,8,4,1017,1013,293,68,734,951,8053.4
screw,train,good,154.png,ROI_OK,0,0,1023,1023,58,371,964,652,10578.6
screw,train,good,155.png,ROI_OK,0,0,1023,1023,369,54,657,963,8224.3
screw,train,good,156.png,ROI_OK,8,6,1017,1015,289,69,738,952,8091.6
screw,train,good,157.png,ROI_OK,0,0,1023,1023,48,372,958,652,9929.3
screw,train,good,158.png,ROI_OK,0,0,1023,1023,363,56,660,966,8279.0
screw,train,good,159.png,ROI_OK,64,64,959,959,180,120,843,903,8142.1
screw,train,good,160.png,ROI_OK,24,22,1000,998,240,84,785,938,8571.2
screw,train,good,161.png,ROI_OK,94,94,927,927,149,146,874,875,8415.8
screw,train,good,162.png,ROI_OK,94,94,928,928,147,151,877,871,8762.5
screw,train,good,163.png,ROI_OK,58,56,967,965,190,114,835,909,8531.5
screw,train,good,164.png,ROI_OK,75,74,948,947,167,129,857,893,8222.8
screw,train,good,165.png,ROI_OK,10,8,1014,1012,275,71,749,949,8305.8
screw,train,good,166.png,ROI_OK,62,61,962,961,184,118,842,905,8445.0
screw,train,good,167.png,ROI_OK,0,0,1023,1023,64,323,964,702,9209.1
screw,train,good,168.png,ROI_OK,8,8,1013,1013,72,282,951,740,9362.4
screw,train,good,169.png,ROI_OK,3,2,1023,1022,317,66,710,958,8297.3
screw,train,good,170.png,ROI_OK,26,24,999,997,87,245,938,778,8787.6
screw,train,good,171.png,ROI_OK,0,0,1023,1023,58,342,964,683,9494.7
screw,train,good,172.png,ROI_OK,0,0,1023,1023,371,57,652,965,8141.4
screw,train,good,173.png,ROI_OK,76,76,947,947,169,131,855,893,8241.4
screw,train,good,174.png,ROI_OK,0,0,1023,1023,54,357,969,665,9507.0
screw,train,good,175.png,ROI_OK,0,0,1023,1023,60,345,965,678,10892.2
screw,train,good,176.png,ROI_OK,33,32,990,989,220,93,804,930,8123.4
screw,train,good,177.png,ROI_OK,0,0,1023,1023,372,60,653,963,8093.6
screw,train,good,178.png,ROI_OK,0,0,1023,1023,55,371,968,653,10523.7
screw,train,good,179.png,ROI_OK,0,0,1023,1023,367,58,657,966,7993.2
screw,train,good,180.png,ROI_OK,67,68,954,955,123,177,899,846,8753.6
screw,train,good,181.png,ROI_OK,20,19,1004,1003,259,81,766,942,8309.2
screw,train,good,182.png,ROI_OK,0,0,1023,1023,63,326,960,696,8987.2
screw,train,good,183.png,ROI_OK,2,2,1020,1020,296,66,727,957,8324.1
screw,train,good,184.png,ROI_OK,64,64,957,957,121,178,902,845,8462.0
screw,train,good,185.png,ROI_OK,11,10,1011,1010,74,276,949,745,8878.4
screw,train,good,186.png,ROI_OK,72,68,952,948,172,124,852,894,8780.5
screw,train,good,187.png,ROI_OK,19,17,1005,1003,262,79,763,942,8089.4
screw,train,good,188.png,ROI_OK,92,92,931,931,145,157,879,867,8351.3
screw,train,good,189.png,ROI_OK,28,28,995,995,89,240,935,784,9217.1
screw,train,good,190.png,ROI_OK,28,27,995,994,240,88,785,934,8009.4
screw,train,good,191.png,ROI_OK,40,38,984,982,220,98,806,924,8355.4
screw,train,good,192.png,ROI_OK,16,16,1007,1007,79,267,946,757,9252.0
screw,train,good,193.png,ROI_OK,0,0,1023,1023,59,348,963,677,9004.7
screw,train,good,194.png,ROI_OK,56,54,969,967,196,112,829,911,8476.9
screw,train,good,195.png,ROI_OK,48,48,974,974,107,205,917,817,8438.3
screw,train,good,196.png,ROI_OK,0,0,1023,1023,353,60,672,964,8055.7
screw,train,good,197.png,ROI_OK,2,41,902,941,59,422,846,561,10231.5
screw,train,good,198.png,ROI_OK,0,0,1023,1023,59,371,963,652,9442.1
screw,train,good,199.png,ROI_OK,1,0,1021,1020,311,65,712,957,8108.9
screw,train,good,200.png,ROI_OK,0,0,1023,1023,369,59,654,964,8227.3
screw,train,good,201.png,ROI_OK,3,2,1019,1018,67,295,956,726,9160.2
screw,train,good,202.png,ROI_OK,0,0,1023,1023,349,60,677,963,7945.2
screw,train,good,203.png,ROI_OK,0,0,1023,1023,60,352,965,672,10319.6
screw,train,good,204.png,ROI_OK,0,0,1023,1023,60,347,963,673,9298.4
screw,train,good,205.png,ROI_OK,0,0,1023,1023,373,60,652,965,7909.0
screw,train,good,206.png,ROI_OK,7,7,1019,1019,71,300,956,727,9568.8
screw,train,good,207.png,ROI_OK,0,0,1023,1023,360,60,665,964,8157.6
screw,train,good,208.png,ROI_OK,57,56,967,966,189,113,836,909,8364.8
screw,train,good,209.png,ROI_OK,25,24,998,997,242,85,782,936,8443.2
screw,train,good,210.png,ROI_OK,19,18,1004,1003,264,80,760,942,8075.1
screw,train,good,211.png,ROI_OK,75,75,948,948,172,130,852,894,8610.0
screw,train,good,212.png,ROI_OK,8,9,1016,1017,71,288,953,739,9150.3
screw,train,good,213.png,ROI_OK,92,91,932,931,156,144,869,879,8453.3
screw,train,good,214.png,ROI_OK,20,20,1003,1003,82,257,942,767,8931.6
screw,train,good,215.png,ROI_OK,48,48,974,974,106,205,916,817,8509.4
screw,train,good,216.png,ROI_OK,58,58,963,963,115,188,907,835,8599.6
screw,train,good,217.png,ROI_OK,0,0,1023,1023,60,333,963,692,10318.2
screw,train,good,218.png,ROI_OK,20,20,1002,1002,82,248,941,774,9243.3
screw,train,good,219.png,ROI_OK,0,0,1023,1023,370,57,653,963,7957.1
screw,train,good,220.png,ROI_OK,0,0,1023,1023,58,371,966,652,9479.8
screw,train,good,221.png,ROI_OK,32,30,993,991,92,225,933,797,8796.5
screw,train,good,222.png,ROI_OK,4,1,1022,1019,319,65,709,956,8082.4
screw,train,good,223.png,ROI_OK,60,57,965,962,194,114,831,906,8503.2
screw,train,good,224.png,ROI_OK,20,17,1006,1003,82,263,945,758,8793.4
screw,train,good,225.png,ROI_OK,66,66,954,954,122,180,899,840,8450.9
screw,train,good,226.png,ROI_OK,6,8,1013,1015,70,285,951,739,9486.7
screw,train,good,227.png,ROI_OK,11,10,1013,1012,74,278,951,746,9305.4
screw,train,good,228.png,ROI_OK,22,21,1002,1001,252,83,773,940,8062.6
screw,train,good,229.png,ROI_OK,27,26,996,995,88,237,936,786,9182.9
screw,train,good,230.png,ROI_OK,0,0,1023,1023,370,59,655,966,8023.6
screw,train,good,231.png,ROI_OK,0,0,1023,1023,59,371,966,653,9798.5
screw,train,good,232.png,ROI_OK,0,0,1023,1023,368,58,660,963,8317.7
screw,train,good,233.png,ROI_OK,0,0,1023,1023,372,60,651,964,7985.7
screw,train,good,234.png,ROI_OK,0,0,1023,1023,60,363,964,654,9250.1
screw,train,good,235.png,ROI_OK,26,24,1001,999,247,85,780,938,8522.6
screw,train,good,236.png,ROI_OK,25,22,997,994,242,84,781,934,8065.1
screw,train,good,237.png,ROI_OK,0,0,1023,1023,59,372,963,653,9774.6
screw,train,good,238.png,ROI_OK,26,25,999,998,87,248,938,776,9255.4
screw,train,good,239.png,ROI_OK,36,35,988,987,226,95,798,928,8069.4
screw,train,good,240.png,ROI_OK,40,38,985,983,99,217,926,806,8672.3
screw,train,good,241.png,ROI_OK,48,49,970,971,106,199,913,822,8971.0
screw,train,good,242.png,ROI_OK,58,56,967,965,115,187,910,835,8377.3
screw,train,good,243.png,ROI_OK,0,0,1023,1023,372,53,653,959,8220.7
screw,train,good,244.png,ROI_OK,15,16,1007,1008,266,78,757,946,8466.4
screw,train,good,245.png,ROI_OK,46,48,971,973,105,203,914,818,8682.2
screw,train,good,246.png,ROI_OK,40,39,982,981,100,210,924,811,8750.1
screw,train,good,247.png,ROI_OK,0,0,1023,1023,326,61,700,961,8404.2
screw,train,good,248.png,ROI_OK,0,0,1023,1023,58,372,964,651,9320.3
screw,train,good,249.png,ROI_OK,34,34,990,990,235,94,789,930,8470.2
screw,train,good,250.png,ROI_OK,0,0,1020,1020,311,65,711,957,8086.5
screw,train,good,251.png,ROI_OK,46,46,976,976,104,209,918,813,8942.7
screw,train,good,252.png,ROI_OK,4,4,1017,1017,293,68,730,954,8474.0
screw,train,good,253.png,ROI_OK,54,55,968,969,112,199,912,826,8647.2
screw,train,good,254.png,ROI_OK,0,0,1023,1023,348,59,677,963,8324.8
screw,train,good,255.png,ROI_OK,49,48,971,970,107,195,914,824,8928.0
screw,train,good,256.png,ROI_OK,17,16,1007,1006,262,79,763,945,8170.6
screw,train,good,257.png,ROI_OK,27,26,996,995,243,87,781,935,8370.9
screw,train,good,258.png,ROI_OK,29,26,996,993,246,87,780,933,8215.3
screw,train,good,259.png,ROI_OK,0,0,1023,1023,371,60,652,964,7995.6
screw,train,good,260.png,ROI_OK,0,0,1023,1023,359,59,663,965,8420.2
screw,train,good,261.png,ROI_OK,53,52,971,970,201,110,824,913,8153.0
screw,train,good,262.png,ROI_OK,15,16,1007,1008,271,79,752,947,8323.7
screw,train,good,263.png,ROI_OK,0,0,1023,1023,61,372,964,651,9778.1
screw,train,good,264.png,ROI_OK,0,0,1023,1023,374,60,651,962,7990.1
screw,train,good,265.png,ROI_OK,87,86,937,936,160,139,865,883,8669.7
screw,train,good,266.png,ROI_OK,0,0,1023,1023,57,329,964,696,9416.8
screw,train,good,267.png,ROI_OK,38,40,983,985,98,219,925,808,8543.7
screw,train,good,268.png,ROI_OK,90,89,935,934,143,157,882,867,9163.2
screw,train,good,269.png,ROI_OK,28,27,997,996,235,88,791,936,8512.7
screw,train,good,270.png,ROI_OK,82,80,942,940,161,135,863,887,8407.7
screw,train,good,271.png,ROI_OK,48,48,974,974,205,106,819,916,8531.7
screw,train,good,272.png,ROI_OK,0,0,1023,1023,60,370,965,654,9315.6
screw,train,good,273.png,ROI_OK,76,76,946,946,131,167,892,856,8620.5
screw,train,good,274.png,ROI_OK,92,92,931,931,145,157,879,866,8580.8
screw,train,good,275.png,ROI_OK,75,74,949,948,172,129,853,894,8147.5
screw,train,good,276.png,ROI_OK,74,74,951,951,172,129,854,896,8513.3
screw,train,good,277.png,ROI_OK,92,92,930,930,145,153,878,870,8641.1
screw,train,good,278.png,ROI_OK,86,85,938,937,161,139,863,884,8171.9
screw,train,good,279.png,ROI_OK,54,54,968,968,111,196,911,827,9095.2
screw,train,good,280.png,ROI_OK,62,62,960,960,119,182,905,842,9025.3
screw,train,good,281.png,ROI_OK,90,88,936,934,159,141,867,881,8163.6
screw,train,good,282.png,ROI_OK,28,27,995,994,236,88,787,934,8451.5
screw,train,good,283.png,ROI_OK,0,0,1023,1023,59,372,966,653,9377.7
screw,train,good,284.png,ROI_OK,3,0,1023,1020,316,65,711,957,8026.1
screw,train,good,285.png,ROI_OK,44,44,979,979,103,207,921,816,8849.5
screw,train,good,286.png,ROI_OK,0,0,1023,1023,372,58,652,965,7979.5
screw,train,good,287.png,ROI_OK,29,28,994,993,236,89,788,933,8677.9
screw,train,good,288.png,ROI_OK,60,58,965,963,190,115,836,907,8647.0
screw,train,good,289.png,ROI_OK,0,0,1023,1023,61,365,966,658,9671.4
screw,train,good,290.png,ROI_OK,56,56,967,967,113,197,910,828,8654.2
screw,train,good,291.png,ROI_OK,7,6,1019,1018,71,293,956,731,9593.1
screw,train,good,292.png,ROI_OK,13,12,1011,1010,268,75,757,948,8152.2
screw,train,good,293.png,ROI_OK,0,0,1023,1023,372,57,652,966,8189.6
screw,train,good,294.png,ROI_OK,62,62,962,962,119,183,906,842,9232.6
screw,train,good,295.png,ROI_OK,60,60,962,962,117,184,906,839,8704.8
screw,train,good,296.png,ROI_OK,27,28,995,996,88,239,935,786,9226.4
screw,train,good,297.png,ROI_OK,26,24,999,997,244,85,781,936,8311.5
screw,train,good,298.png,ROI_OK,32,31,993,992,92,238,933,786,8592.8
screw,train,good,299.png,ROI_OK,22,22,1000,1000,84,250,940,773,9030.1
screw,train,good,300.png,ROI_OK,0,0,1023,1023,58,355,963,669,9429.2
screw,train,good,301.png,ROI_OK,0,0,1023,1023,57,348,965,676,8922.0
screw,train,good,302.png,ROI_OK,32,32,992,992,92,227,932,797,8936.7
screw,train,good,303.png,ROI_OK,0,0,1023,1023,58,372,966,653,10253.2
screw,train,good,304.png,ROI_OK,68,67,955,954,178,123,845,899,8105.4
screw,train,good,305.png,ROI_OK,30,31,991,992,90,238,931,786,9262.2
screw,train,good,306.png,ROI_OK,22,23,999,1000,84,248,939,776,9152.3
screw,train,good,307.png,ROI_OK,78,77,944,943,133,168,891,853,8484.3
screw,train,good,308.png,ROI_OK,28,30,990,992,89,234,931,789,9260.6
screw,train,good,309.png,ROI_OK,8,9,1013,1014,72,282,951,742,9517.1
screw,train,good,310.png,ROI_OK,86,86,936,936,140,157,884,866,8479.2
screw,train,good,311.png,ROI_OK,36,36,985,985,223,96,800,926,8404.9
screw,train,good,312.png,ROI_OK,0,0,1023,1023,353,61,673,962,8216.3
screw,train,good,313.png,ROI_OK,0,0,1023,1023,65,330,961,694,9004.8
screw,train,good,314.png,ROI_OK,34,34,988,988,94,225,929,798,8808.9
screw,train,good,315.png,ROI_OK,84,84,939,939,138,161,886,862,8891.7
screw,train,good,316.png,ROI_OK,51,51,972,972,109,202,915,822,8252.2
screw,train,good,317.png,ROI_OK,46,48,972,974,105,204,915,818,9154.4
screw,train,good,318.png,ROI_OK,0,0,1023,1023,372,58,653,964,8008.4
screw,train,good,319.png,ROI_OK,44,44,977,977,103,209,919,814,8762.0
screw,test,good,000.png,ROI_OK,82,82,940,940,136,162,887,861,8865.9
screw,test,good,001.png,ROI_OK,0,0,1023,1023,58,372,967,652,9293.9
screw,test,good,002.png,ROI_OK,0,0,1023,1023,62,372,964,652,9291.8
screw,test,good,003.png,ROI_OK,84,83,940,939,161,137,865,886,8625.4
screw,test,good,004.png,ROI_OK,0,0,1023,1023,372,57,652,963,8057.4
screw,test,good,005.png,ROI_OK,37,38,983,984,215,97,806,925,8454.0
screw,test,good,006.png,ROI_OK,4,71,868,935,58,435,814,572,10145.0
screw,test,good,007.png,ROI_OK,59,59,965,965,116,192,909,833,8242.2
screw,test,good,008.png,ROI_OK,0,0,1023,1023,346,59,679,963,8145.9
screw,test,good,009.png,ROI_OK,76,74,949,947,176,129,850,893,8595.5
screw,test,good,010.png,ROI_OK,0,0,1023,1023,372,57,652,965,7920.6
screw,test,good,011.png,ROI_OK,0,0,1023,1023,60,369,964,650,9543.6
screw,test,good,012.png,ROI_OK,84,83,940,939,157,137,867,886,8556.6
screw,test,good,013.png,ROI_OK,64,64,958,958,177,120,847,902,8292.4
screw,test,good,014.png,ROI_OK,0,0,1023,1023,372,55,653,961,8280.2
screw,test,good,015.png,ROI_OK,44,45,976,977,207,104,815,919,8112.0
screw,test,good,016.png,ROI_OK,6,6,1019,1019,70,294,956,733,9149.1
screw,test,good,017.png,ROI_OK,0,0,1023,1023,65,320,960,703,9547.0
screw,test,good,018.png,ROI_OK,0,0,1023,1023,371,59,652,964,7894.3
screw,test,good,019.png,ROI_OK,8,8,1013,1013,291,72,731,951,8284.4
screw,test,good,020.png,ROI_OK,0,0,1023,1023,59,357,965,657,9475.8
screw,test,good,021.png,ROI_OK,24,24,1000,1000,85,240,939,784,8862.1
screw,test,good,022.png,ROI_OK,0,0,1023,1023,372,50,653,955,8084.0
screw,test,good,023.png,ROI_OK,0,0,1023,1023,372,54,654,961,8249.2
screw,test,good,024.png,ROI_OK,0,0,1023,1023,60,372,964,651,9069.3
screw,test,good,025.png,ROI_OK,74,72,952,950,174,128,852,896,8497.9
